Sample #	Date	Start Time	Aerodynamic Diameter	0.542	0.583	0.626	0.673	0.723	0.777	0.835	0.898	0.965	1.037	1.114	1.197	1.286	1.382	1.486	1.596	1.715	1.843	1.981	2.129	2.288	2.458	2.642	2.839	3.051	3.278	3.523	3.786	4.068	4.371	4.698	5.048	5.425	5.829	6.264	6.732	7.234	7.774	8.354	8.977	9.647	10.37	11.14	11.97	12.86	13.82	14.86	15.96	17.15	18.43	19.81	Event 1	Event 3	Event 4	Dead Time	Inlet Pressure	Total Flow	Sheath Flow	Analog Input Voltage 0	Analog Input Voltage 1	Digital Input Level 0	Digital Input Level 1	Digital Input Level 2	Laser Power	Laser Current	Sheath Pump Voltage	Total Pump Voltage	Box Temperature	Avalanch Photo Diode Temperature	Avalanch Photo Diode Voltage	Status Flags	Median(µm)	Mean(µm)	Geo. Mean(µm)	Mode(µm)	Geo. Std. Dev.	Total Conc.
1720	12/12/19	10:24:54	Raw Counts	66	72	71	86	72	78	67	56	58	55	20	27	31	25	20	16	19	13	19	14	19	20	34	35	41	33	8	7	6	1	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	2	0	4	990.8	4.96	4	0	0	0	0	0	75	58.1	2.641	2.617	35.6	32.9	222	0000 0000 0000 0000	0.908085	1.32812	1.09699	0.67317	1.79553	10.9598(#/cm³)
1721	12/12/19	10:25:00	Raw Counts	56	74	71	67	72	78	79	58	53	51	37	30	30	22	15	22	20	15	17	13	13	17	22	27	39	43	16	6	5	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	4	990.2	4.97	3.99	0	0	0	0	0	75	58.1	2.634	2.617	35.6	32.9	222	0000 0000 0000 0000	0.911668	1.32445	1.09798	0.835363	1.78286	10.7498(#/cm³)
1722	12/12/19	10:25:06	Raw Counts	63	75	82	89	84	63	68	71	65	36	39	42	27	12	30	16	16	14	8	11	22	22	34	36	36	22	10	7	2	4	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	266	4	0	4	990.5	4.97	4	0	0	0	0	0	75	58.1	2.634	2.618	35.6	32.9	222	0000 0000 0000 0000	0.894752	1.27793	1.06407	0.67317	1.76208	11.0998(#/cm³)
1723	12/12/19	10:25:12	Raw Counts	51	76	90	70	70	82	70	62	61	60	42	35	31	34	14	20	18	21	20	15	19	11	34	41	45	23	18	6	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	4	0	5	990.5	4.97	4	0	0	0	0	0	75	58.1	2.638	2.619	35.5	32.9	222	0000 0000 0000 0000	0.934022	1.31187	1.09946	0.626434	1.75843	11.4698(#/cm³)
1724	12/12/19	10:25:18	Raw Counts	56	54	68	76	72	62	65	65	47	44	45	29	18	23	24	15	15	18	10	9	19	15	24	35	41	25	10	5	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	6	0	4	989.9	4.97	4	0	0	0	0	0	75	58.1	2.632	2.618	35.6	32.9	222	0000 0000 0000 0000	0.910785	1.29482	1.08488	0.67317	1.75514	9.9498(#/cm³)
1725	12/12/19	10:25:24	Raw Counts	51	61	71	72	68	61	62	60	52	29	42	41	35	28	21	21	16	13	14	11	10	14	18	31	32	26	6	6	3	4	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	254	1	0	4	990.2	4.97	3.99	0	0	0	0	0	75	58.1	2.638	2.617	35.6	32.9	222	0000 0000 0000 0000	0.915551	1.2791	1.07433	0.67317	1.74	9.8298(#/cm³)
1726	12/12/19	10:25:30	Raw Counts	45	51	67	57	61	55	46	52	39	37	33	21	23	18	9	10	7	12	9	9	10	24	24	27	30	12	7	5	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	2	0	3	990.2	4.97	4	0	0	0	0	0	75	58.1	2.635	2.618	35.6	32.9	222	0000 0000 0000 0000	0.894498	1.27825	1.06685	0.626434	1.76149	8.08984(#/cm³)
1727	12/12/19	10:25:36	Raw Counts	37	32	67	53	53	56	36	48	33	26	25	21	22	19	15	9	9	3	9	10	8	13	28	26	26	23	10	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	197	0	0	3	989.9	4.97	4.01	0	0	0	0	0	75	58.1	2.643	2.618	35.6	32.9	222	0000 0000 0000 0000	0.903564	1.31827	1.09267	0.626434	1.77938	7.22986(#/cm³)
1728	12/12/19	10:25:42	Raw Counts	33	49	49	46	57	38	47	39	38	36	20	22	22	14	15	8	9	11	13	9	12	13	21	24	27	17	8	5	1	4	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	160	0	0	3	989.9	4.97	3.99	0	0	0	0	0	75	58.1	2.63	2.618	35.6	32.9	222	0000 0000 0000 0000	0.927859	1.34933	1.11116	0.723394	1.79596	7.11986(#/cm³)
1729	12/12/19	10:25:48	Raw Counts	32	41	40	45	42	46	26	41	30	23	22	15	14	19	9	9	7	12	15	10	10	13	21	26	23	11	10	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	1	0	2	990.2	4.96	3.98	0	0	0	0	0	75	58.1	2.632	2.618	35.6	32.9	222	0000 0000 0000 0000	0.926444	1.34125	1.11708	0.777365	1.78491	6.19988(#/cm³)
1730	12/12/19	10:25:54	Raw Counts	34	48	44	40	48	34	34	32	29	33	12	20	13	19	15	6	9	9	10	12	7	15	22	31	18	11	7	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	2	990.5	4.96	3.99	0	0	0	0	0	75	58.1	2.634	2.617	35.6	32.9	222	0000 0000 0000 0000	0.921073	1.31729	1.09635	0.582942	1.78059	6.17988(#/cm³)
1731	12/12/19	10:26:00	Raw Counts	22	26	42	33	36	41	24	33	26	23	13	13	20	10	10	12	4	7	3	8	13	9	30	18	17	5	6	1	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	2	990.2	4.96	3.99	0	0	0	0	0	75	58.1	2.63	2.617	35.6	32.9	222	0000 0000 0000 0000	0.929215	1.33709	1.11742	0.626434	1.77066	5.1199(#/cm³)
1732	12/12/19	10:26:06	Raw Counts	29	31	38	32	36	34	33	27	27	22	12	14	27	12	18	9	8	10	12	7	10	8	14	29	21	6	7	2	3	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	2	990.5	4.97	4	0	0	0	0	0	75	58.1	2.635	2.618	35.6	32.9	222	0000 0000 0000 0000	0.964624	1.38239	1.14478	0.626434	1.7981	5.45989(#/cm³)
1733	12/12/19	10:26:12	Raw Counts	29	35	21	32	28	34	32	30	23	22	14	14	7	7	8	12	5	5	5	10	12	9	20	23	26	8	5	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	1	0	2	990.2	4.97	4	0	0	0	0	0	75	58.1	2.634	2.618	35.6	32.9	222	0000 0000 0000 0000	0.931174	1.37397	1.13818	0.582942	1.80703	4.8199(#/cm³)
1734	12/12/19	10:26:18	Raw Counts	26	27	28	20	26	38	22	19	21	11	11	15	8	11	10	6	5	6	6	5	7	12	13	19	10	5	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	1	0	1	989.9	4.97	4	0	0	0	0	0	75	58.1	2.642	2.618	35.6	32.9	222	0000 0000 0000 0000	0.89885	1.27699	1.07569	0.777365	1.749	3.92992(#/cm³)
1735	12/12/19	10:26:24	Raw Counts	23	27	17	15	22	24	23	17	14	13	12	16	6	10	7	10	4	6	6	10	5	7	20	19	13	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	1	990.2	4.97	4.01	0	0	0	0	0	75	58.1	2.635	2.618	35.6	32.9	222	0000 0000 0000 0000	0.978317	1.36328	1.14418	0.582942	1.77871	3.54993(#/cm³)
1736	12/12/19	10:26:30	Raw Counts	17	19	18	30	26	22	23	11	20	12	11	12	8	9	6	7	4	7	7	6	4	5	19	25	7	11	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	1	990.2	4.96	4.01	0	0	0	0	0	75	58.1	2.634	2.619	35.6	32.9	222	0000 0000 0000 0000	0.962437	1.3711	1.14627	0.67317	1.78471	3.49993(#/cm³)
1737	12/12/19	10:26:36	Raw Counts	13	14	27	24	22	22	14	18	21	10	9	15	9	10	6	7	2	8	5	2	8	5	7	17	7	5	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	70	0	0	1	989.9	4.97	3.99	0	0	0	0	0	75	58.1	2.633	2.619	35.6	32.9	222	0000 0000 0000 0000	0.937791	1.30163	1.09285	0.626434	1.73807	3.11994(#/cm³)
1738	12/12/19	10:26:42	Raw Counts	12	14	19	20	23	23	17	16	10	13	12	7	8	4	6	3	5	5	5	5	5	15	13	15	10	4	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	1	0	1	990.2	4.97	4	0	0	0	0	0	75	58.1	2.648	2.618	35.6	32.9	222	0000 0000 0000 0000	0.952016	1.37503	1.15196	0.723394	1.77885	2.93994(#/cm³)
1739	12/12/19	10:26:48	Raw Counts	14	20	25	17	17	15	21	19	13	15	7	10	11	6	1	4	1	1	5	2	2	12	11	21	9	5	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	989.9	4.96	3.99	0	0	0	0	0	75	58.1	2.641	2.621	35.6	32.9	222	0000 0000 0000 0000	0.917564	1.34637	1.10981	0.626434	1.79919	2.87994(#/cm³)
1740	12/12/19	10:26:54	Raw Counts	11	17	16	17	17	16	17	9	7	7	8	4	9	4	3	2	3	1	5	3	4	10	10	16	13	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1	0	0	990.2	4.96	3.98	0	0	0	0	0	75	58.1	2.637	2.619	35.6	32.9	222	0000 0000 0000 0000	0.913216	1.38842	1.14685	0.582942	1.82423	2.34995(#/cm³)
1741	12/12/19	10:27:00	Raw Counts	18	20	13	14	11	8	15	20	8	12	7	8	5	7	3	1	4	4	6	9	7	9	10	16	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	990.2	4.97	3.98	0	0	0	0	0	75	58.1	2.633	2.618	35.6	32.9	222	0000 0000 0000 0000	0.974595	1.3724	1.14977	0.582942	1.79253	2.47995(#/cm³)
1742	12/12/19	10:27:06	Raw Counts	6	15	16	13	12	10	7	13	9	3	10	4	7	4	1	3	6	2	1	10	2	10	11	8	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	990.5	4.97	4	0	0	0	0	0	75	58.1	2.643	2.618	35.6	32.9	222	0000 0000 0000 0000	0.965911	1.36706	1.1507	0.626434	1.77529	1.92996(#/cm³)
1743	12/12/19	10:27:12	Raw Counts	10	14	14	10	13	12	9	14	7	8	11	6	5	2	4	4	3	4	4	5	2	6	12	14	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1	0	0	990.2	4.97	4.01	0	0	0	0	0	75	58.1	2.634	2.618	35.6	32.9	222	0000 0000 0000 0000	1.00065	1.39345	1.16817	0.582942	1.78867	2.05996(#/cm³)
1744	12/12/19	10:27:18	Raw Counts	4	11	10	14	4	8	13	0	7	9	12	5	3	3	5	2	3	3	2	5	5	7	5	9	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	990.2	4.97	4.01	0	0	0	0	0	75	58.1	2.639	2.618	35.6	32.9	222	0000 0000 0000 0000	1.05457	1.36478	1.16204	0.67317	1.73881	1.54997(#/cm³)
1745	12/12/19	10:27:24	Raw Counts	8	11	10	17	12	15	13	9	5	8	3	9	4	3	3	3	2	2	2	3	5	9	12	6	6	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	990.2	4.97	4	0	0	0	0	0	75	58.1	2.632	2.619	35.6	32.9	222	0000 0000 0000 0000	0.906033	1.32482	1.11573	0.67317	1.76091	1.82996(#/cm³)
1746	12/12/19	10:27:30	Raw Counts	8	8	8	8	12	10	9	5	9	7	3	2	3	0	3	5	1	3	3	5	8	6	7	9	4	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	990.2	4.97	4	0	0	0	0	0	75	58.1	2.636	2.62	35.6	32.9	222	0000 0000 0000 0000	0.992928	1.45448	1.20904	0.723394	1.82013	1.51997(#/cm³)
1747	12/12/19	10:27:36	Raw Counts	3	11	11	9	8	9	9	3	4	2	2	0	3	3	1	1	1	0	4	2	4	7	6	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	990.2	4.97	3.99	0	0	0	0	0	75	58.1	2.628	2.616	35.6	32.9	222	0000 0000 0000 0000	0.849813	1.34129	1.11467	0.582942	1.81	1.14998(#/cm³)
1748	12/12/19	10:27:42	Raw Counts	4	9	9	9	8	13	8	7	4	4	1	2	2	5	3	3	1	1	2	3	3	5	9	5	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	989.9	4.96	3.99	0	0	0	0	0	75	58.1	2.63	2.619	35.6	32.9	222	0000 0000 0000 0000	0.903467	1.36594	1.14251	0.777365	1.78833	1.27997(#/cm³)
1749	12/12/19	10:27:48	Raw Counts	7	8	6	7	5	4	9	4	4	11	2	3	1	1	3	1	2	1	4	2	7	9	6	10	7	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	989.9	4.96	4.01	0	0	0	0	0	75	58.1	2.625	2.621	35.6	32.9	222	0000 0000 0000 0000	1.0753	1.59827	1.31957	1.03663	1.86955	1.29997(#/cm³)
1750	12/12/19	10:27:54	Raw Counts	6	8	4	3	7	8	7	5	7	6	3	4	3	3	0	0	0	1	3	2	2	5	5	9	8	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	990.2	4.97	3.99	0	0	0	0	0	75	58.1	2.629	2.618	35.6	32.9	222	0000 0000 0000 0000	1.03175	1.56403	1.26802	2.83874	1.88384	1.14998(#/cm³)
1751	12/12/19	10:28:00	Raw Counts	9	10	4	5	4	5	5	4	7	4	4	3	5	2	4	3	0	1	1	0	3	8	10	8	5	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	990.5	4.96	3.99	0	0	0	0	0	75	58.1	2.641	2.619	35.6	32.9	222	0000 0000 0000 0000	1.11542	1.52234	1.25693	0.582942	1.85848	1.17998(#/cm³)
1752	12/12/19	10:28:06	Raw Counts	7	1	5	5	4	9	4	2	5	2	4	4	1	3	1	0	0	2	3	2	3	9	8	5	5	4	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	989.9	4.96	4	0	0	0	0	0	75	58.1	2.624	2.62	35.6	32.9	222	0000 0000 0000 0000	1.23096	1.7087	1.39987	0.777365	1.89816	1.02998(#/cm³)
1753	12/12/19	10:28:12	Raw Counts	1	7	5	1	5	6	4	8	3	3	3	4	1	2	1	0	1	1	1	2	3	3	4	14	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	989.9	4.97	3.98	0	0	0	0	0	75	58.1	2.625	2.618	35.6	32.9	222	0000 0000 0000 0000	1.10205	1.56723	1.30654	2.83874	1.82964	0.879982(#/cm³)
1754	12/12/19	10:28:18	Raw Counts	2	5	6	8	7	3	1	2	3	3	3	3	5	3	0	2	2	4	0	5	3	6	10	9	5	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	990.2	4.96	3.99	0	0	0	0	0	75	58.1	2.633	2.618	35.6	32.9	222	0000 0000 0000 0000	1.36757	1.68543	1.41137	2.64165	1.84382	1.03998(#/cm³)
1755	12/12/19	10:28:24	Raw Counts	2	6	4	5	6	6	2	0	5	4	4	5	0	3	1	3	1	1	1	1	5	3	11	5	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	990.2	4.96	3.99	0	0	0	0	0	75	58.1	2.638	2.617	35.6	32.9	222	0000 0000 0000 0000	1.15553	1.53011	1.28745	2.64165	1.80278	0.879982(#/cm³)
1756	12/12/19	10:28:30	Raw Counts	3	5	3	3	4	6	3	2	2	4	3	0	4	1	1	1	3	0	4	3	6	6	3	3	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	990.2	4.96	4	0	0	0	0	0	75	58.1	2.629	2.621	35.6	32.9	222	0000 0000 0000 0000	1.29964	1.59691	1.34841	0.777365	1.8101	0.809984(#/cm³)
1757	12/12/19	10:28:36	Raw Counts	0	5	3	4	2	8	2	5	2	2	2	3	0	2	0	2	1	1	2	4	6	6	12	8	6	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	990.2	4.96	3.99	0	0	0	0	0	75	58.1	2.639	2.62	35.6	32.9	222	0000 0000 0000 0000	2.01919	1.81809	1.54542	2.64165	1.81947	0.909982(#/cm³)
1758	12/12/19	10:28:42	Raw Counts	1	3	3	0	5	5	3	4	8	0	2	4	4	1	0	0	1	1	1	4	4	3	9	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	990.2	4.96	4.01	0	0	0	0	0	75	58.1	2.635	2.618	35.6	32.9	222	0000 0000 0000 0000	1.22019	1.59023	1.36368	2.64165	1.75103	0.739985(#/cm³)
1759	12/12/19	10:28:48	Raw Counts	1	5	6	5	5	1	1	5	2	3	1	2	0	0	2	0	0	1	1	2	1	8	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	990.5	4.97	4	0	0	0	0	0	75	58.1	2.639	2.618	35.6	32.9	222	0000 0000 0000 0000	0.983279	1.43355	1.19426	2.45824	1.82426	0.609988(#/cm³)
1760	12/12/19	10:28:54	Raw Counts	1	1	5	2	3	1	1	2	4	4	1	2	2	1	1	1	1	1	1	2	1	4	5	9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	990.2	4.97	4.01	0	0	0	0	0	75	58.1	2.637	2.618	35.6	32.9	222	0000 0000 0000 0000	1.38416	1.6913	1.44442	2.83874	1.78559	0.589988(#/cm³)
1761	12/12/19	10:29:00	Raw Counts	3	6	1	2	1	3	3	2	2	0	1	0	1	3	1	0	1	3	1	2	4	7	7	5	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	989.9	4.97	3.99	0	0	0	0	0	75	58.1	2.624	2.618	35.6	32.9	222	0000 0000 0000 0000	1.86794	1.78046	1.49556	2.45824	1.86691	0.639987(#/cm³)
1762	12/12/19	10:29:06	Raw Counts	1	4	4	3	2	6	2	3	1	3	1	0	0	0	0	0	1	1	2	2	1	8	6	8	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	990.2	4.97	3.99	0	0	0	0	0	75	58.1	2.631	2.617	35.6	32.9	222	0000 0000 0000 0000	1.84581	1.72197	1.42893	2.45824	1.88889	0.629987(#/cm³)
1763	12/12/19	10:29:12	Raw Counts	2	7	5	5	4	2	0	2	2	2	0	1	1	1	1	0	2	1	1	2	0	6	4	10	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	990.2	4.96	3.99	0	0	0	0	0	75	58.1	2.637	2.619	35.6	32.9	222	0000 0000 0000 0000	1.38416	1.6712	1.35736	2.83874	1.947	0.669987(#/cm³)
1764	12/12/19	10:29:18	Raw Counts	2	1	3	1	3	1	0	0	3	1	0	0	0	0	1	1	0	2	2	1	3	6	10	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	990.2	4.97	3.98	0	0	0	0	0	75	58.1	2.63	2.617	35.6	32.9	222	0000 0000 0000 0000	2.40241	2.00553	1.73934	2.64165	1.80217	0.51999(#/cm³)
1765	12/12/19	10:29:24	Raw Counts	0	1	3	2	3	1	0	2	0	1	4	0	1	1	2	0	1	0	0	1	3	4	5	7	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	990.8	4.97	4	0	0	0	0	0	75	58.1	2.641	2.618	35.6	32.9	222	0000 0000 0000 0000	2.23562	1.91065	1.63592	2.83874	1.80545	0.469991(#/cm³)
1766	12/12/19	10:29:30	Raw Counts	2	1	1	2	5	2	3	1	1	0	0	3	1	0	2	1	0	0	0	1	1	6	4	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	990.2	4.96	3.99	0	0	0	0	0	75	58.1	2.634	2.619	35.6	32.9	222	0000 0000 0000 0000	1.54092	1.77288	1.48774	2.45824	1.85785	0.47999(#/cm³)
1767	12/12/19	10:29:36	Raw Counts	1	1	3	0	1	1	1	0	0	3	0	1	0	1	0	1	1	0	4	1	3	2	5	3	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	990.5	4.97	3.98	0	0	0	0	0	75	58.1	2.643	2.617	35.6	32.9	222	0000 0000 0000 0000	2.20816	2.01717	1.74658	2.64165	1.79054	0.399992(#/cm³)
1768	12/12/19	10:29:42	Raw Counts	0	3	2	1	1	0	0	4	0	0	2	1	0	0	1	1	1	1	1	3	4	6	6	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	989.9	4.97	3.99	0	0	0	0	0	75	58.1	2.641	2.618	35.6	32.9	222	0000 0000 0000 0000	2.35232	2.05461	1.81248	2.45824	1.73606	0.50999(#/cm³)
1769	12/12/19	10:29:48	Raw Counts	0	2	1	0	1	0	0	1	0	2	1	2	1	0	1	1	1	0	0	1	6	5	7	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	990.2	4.96	4.01	0	0	0	0	0	75	58.1	2.641	2.618	35.6	32.9	222	0000 0000 0000 0000	2.33172	2.05431	1.84683	2.64165	1.65525	0.389992(#/cm³)
1770	12/12/19	10:29:54	Raw Counts	0	0	2	1	1	1	0	1	1	1	1	1	0	2	0	1	0	0	1	2	1	2	7	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	990.5	4.96	4	0	0	0	0	0	75	58.1	2.639	2.618	35.6	32.9	222	0000 0000 0000 0000	2.41717	2.04683	1.80963	2.64165	1.71071	0.349993(#/cm³)
1771	12/12/19	10:30:00	Raw Counts	0	3	0	1	1	1	1	2	0	0	1	1	1	1	0	3	2	1	2	2	2	2	7	10	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	990.2	4.97	4	0	0	0	0	0	75	58.1	2.64	2.617	35.6	32.9	222	0000 0000 0000 0000	2.33172	2.08519	1.85701	2.83874	1.69386	0.48999(#/cm³)
1772	12/12/19	10:30:06	Raw Counts	0	0	0	1	0	2	4	1	0	0	0	0	1	1	1	0	0	2	1	0	4	1	9	7	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	989.9	4.97	4	0	0	0	0	0	75	58.1	2.64	2.618	35.6	32.9	222	0000 0000 0000 0000	2.59222	2.23476	2.01864	2.64165	1.64101	0.419992(#/cm³)
1773	12/12/19	10:30:12	Raw Counts	2	1	1	0	2	0	2	1	0	1	1	0	1	0	1	1	2	1	1	2	3	5	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	990.2	4.97	3.99	0	0	0	0	0	75	58.1	2.627	2.617	35.6	32.9	222	0000 0000 0000 0000	2.26308	1.96412	1.73316	2.64165	1.73118	0.419992(#/cm³)
1774	12/12/19	10:30:18	Raw Counts	0	3	1	0	1	1	1	1	0	0	0	2	1	0	0	0	0	2	0	1	1	1	10	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	990.2	4.96	4	0	0	0	0	0	75	58.1	2.632	2.617	35.6	32.9	222	0000 0000 0000 0000	2.588	2.10404	1.83607	2.64165	1.78447	0.359993(#/cm³)
1775	12/12/19	10:30:24	Raw Counts	0	2	1	5	0	0	3	1	1	1	0	0	1	1	0	0	0	0	2	1	2	4	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	990.2	4.96	3.99	0	0	0	0	0	75	58.1	2.627	2.616	35.6	32.9	222	0000 0000 0000 0000	1.98352	1.73858	1.46987	0.67317	1.83832	0.339993(#/cm³)
1776	12/12/19	10:30:30	Raw Counts	1	1	1	1	1	0	2	2	0	0	0	0	2	0	1	2	0	0	2	2	2	6	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	990.2	4.96	3.98	0	0	0	0	0	75	58.1	2.63	2.617	35.6	32.9	222	0000 0000 0000 0000	2.29054	1.97657	1.74823	2.45824	1.7206	0.379992(#/cm³)
1777	12/12/19	10:30:36	Raw Counts	0	0	1	1	0	2	1	1	1	1	1	1	1	1	0	0	0	0	1	0	6	3	4	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	990.5	4.97	3.99	0	0	0	0	0	75	58.1	2.631	2.616	35.6	32.9	222	0000 0000 0000 0000	2.33172	2.0656	1.83964	2.28757	1.68134	0.349993(#/cm³)
1778	12/12/19	10:30:42	Raw Counts	0	0	0	0	1	2	1	1	2	0	0	2	1	1	1	0	1	1	0	0	0	3	6	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	990.2	4.97	3.97	0	0	0	0	0	75	58.1	2.636	2.617	35.6	32.9	222	0000 0000 0000 0000	2.49093	2.05213	1.83928	2.64165	1.64655	0.319994(#/cm³)
